split,example_type,pair_id,label,title_similarity,left_id,right_id,left_title,right_title,left_brand,right_brand,left_price,right_price,left_description,right_description,pair_text
valid,suspicious_positive,67505927#16637109,1,10.958904109589042,67505927,16637109,RAM-B-408-75-1-UN7U,RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail Base,RAM Mounts,,107.00,115,RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail BasePart #: RAM-B-408-75-1-UN7UUPC: 793442951176,"OVERVIEWTake your mobile entertainment on the road with the new RAM® Torque™ handlebar and rail mounting base. We’ve paired a B-sized 1” rubber ball base that accommodates bars 3/4"" - 1"" in diameter with the dynamic X-Grip® for phones. Sizing inserts are included to provide a snug fit and offer additional protection for the rail. The mount utilizes nylon-insert locknuts to prevent loosening in high vibration environments. This low-profile mount is the perfect way to secure your personal electronics and small accessories in any high-vibration environment. The included X-Grip® cradle has a clean and clever four leg design that sports great holding power without hiding your phone behind foam pads and plastic. The spring loaded X-Grip® cradle expands and contracts, allowing for a perfect custom fit of your cell phone. The perfect complement to the modern sleek interior of today's vehicles, the RAM X-Grip® is the cell phone cradle evolved. The X-Grip® includes a device tether recommended for outdoor applications. The cradle is compatible with handheld devices that will fit the dimensions listed below. It is important to verify the dimensions of your handheld device with a case/sleeve/skin when determining the overall size. HOLDER DIMENSIONSWidth Range: 1.875"" - 3.25""Depth Range: .875"" max CLAMP RANGE.75"" - 1"" diameter SOCKET-TO-SOCKET LENGTH3"" BALL/SOCKET SIZEB Size (1"") WEIGHT CAPACITY2 lbs MATERIALSMarine-grade aluminumHigh strength compositeStainless steelWEIGHT0.79 lbs.","[LEFT] [TITLE] RAM-B-408-75-1-UN7U [BRAND] RAM Mounts [DESCRIPTION] RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail BasePart #: RAM-B-408-75-1-UN7UUPC: 793442951176 [PRICE] 107.00 [PRICE_CURRENCY] AUD
[RIGHT] [TITLE] RAM® X-Grip® Phone Mount with RAM® Torque™ Medium Rail Base [DESCRIPTION] OVERVIEWTake your mobile entertainment on the road with the new RAM® Torque™ handlebar and rail mounting base. We’ve paired a B-sized 1” rubber ball base that accommodates bars 3/4"" - 1"" in diameter with the dynamic X-Grip® for phones. Sizing inserts are included to provide a snug fit and offer additional protection for the rail. The mount utilizes nylon-insert locknuts to prevent loosening in high vibration environments. This low-profile mount is the perfect way to secure your personal electronics and small accessories in any high-vibration environment. The included X-Grip® cradle has a clean and clever four leg design that sports great holding power without hiding your phone behind foam pads and plastic. The spring loaded X-Grip® cradle expands and contracts, allowing for a perfect custom fit of your cell phone. The perfect complement to the modern sleek interior of today's vehicles, the RAM X-Grip® is the cell phone cradle evolved. The X-Grip® includes a device tether recommended for outdoor applications. The cradle is compatible with handheld devices that will fit the dimensions listed below. It is important to verify the dimensions of your handheld device with a case/sleeve/skin when determining the overall size. HOLDER DIMENSIONSWidth Range: 1.875"" - 3.25""Depth Range: .875"" max CLAMP RANGE.75"" - 1"" diameter SOCKET-TO-SOCKET LENGTH3"" BALL/SOCKET SIZEB Size (1"") WEIGHT CAPACITY2 lbs MATERIALSMarine-grade aluminumHigh strength compositeStainless steelWEIGHT0.79 lbs. [PRICE] 115 [PRICE_CURRENCY] SGD"
valid,suspicious_positive,48061329#33722688,1,17.647058823529406,48061329,33722688,TWIST LOCK HEAVY DUTY SUCTION CUP WITH DIAMOND PLATE ACCESSORY (BASE),RAM B-224-1 Suction Base and Ball,,Ram Mounts,27.68,19.20,,Buy RAM B-224-1 Suction Base and Ball - with FAST UK shipping The RAM-B-224-1 twist lock mount consists of a 3.25 suction cup base that is connected to th,"[LEFT] [TITLE] TWIST LOCK HEAVY DUTY SUCTION CUP WITH DIAMOND PLATE ACCESSORY (BASE) [PRICE] 27.68 [PRICE_CURRENCY] EUR
[RIGHT] [TITLE] RAM B-224-1 Suction Base and Ball [BRAND] Ram Mounts [DESCRIPTION] Buy RAM B-224-1 Suction Base and Ball - with FAST UK shipping The RAM-B-224-1 twist lock mount consists of a 3.25 suction cup base that is connected to th [PRICE] 19.20 [PRICE_CURRENCY] GBP"
valid,suspicious_positive,77492364#789163,1,19.46902654867256,77492364,789163,OMEGA SEAMASTER DIVER 300 210.20.42.20.03.002,Omega Seamaster 300 Master Co-Axial Stainless Steel & 18K Sedna Gold,,,13900.00,7760,Mechanical Self-winding ( Automatic )OMEGA CO-AXIAL Master Chronometer Calibre 8800Stainless steel – Sedna Gold case / BraceletDiameter : 42 mm.Water resistant : 300 M.Power reserve : 55 h.Sapphire crystal Scratch-resistant and case backFeatures : Date,"210.20.42.20.03.002 OmegaThis watch has 42 mm Stainless Steel & 18K Sedna Gold case. Blue ceramic bezel with a Ceragold™ diving scale.Polished blue ceramic dial and features laser-engraved waves, skeleton hands, raised indexes are 18K Sedna™ gold and are filled with white Super-LumiNova. Stainless steel & 18K Sedna Gold bracelet. Automatic movement. Functions: date, hours, minutes, seconds. Water resistance up to 300 m./1000 ft. 210.20.42.20.03.002Omega Stainless Steel& 18K Sedna Gold watch.","[LEFT] [TITLE] OMEGA SEAMASTER DIVER 300 210.20.42.20.03.002 [DESCRIPTION] Mechanical Self-winding ( Automatic )OMEGA CO-AXIAL Master Chronometer Calibre 8800Stainless steel – Sedna Gold case / BraceletDiameter : 42 mm.Water resistant : 300 M.Power reserve : 55 h.Sapphire crystal Scratch-resistant and case backFeatures : Date [PRICE] 13900.00 [PRICE_CURRENCY] CAD
[RIGHT] [TITLE] Omega Seamaster 300 Master Co-Axial Stainless Steel & 18K Sedna Gold [DESCRIPTION] 210.20.42.20.03.002 OmegaThis watch has 42 mm Stainless Steel & 18K Sedna Gold case. Blue ceramic bezel with a Ceragold™ diving scale.Polished blue ceramic dial and features laser-engraved waves, skeleton hands, raised indexes are 18K Sedna™ gold and are filled with white Super-LumiNova. Stainless steel & 18K Sedna Gold bracelet. Automatic movement. Functions: date, hours, minutes, seconds. Water resistance up to 300 m./1000 ft. 210.20.42.20.03.002Omega Stainless Steel& 18K Sedna Gold watch. [PRICE] 7760 [PRICE_CURRENCY] USD"
valid,suspicious_positive,26394951#30120490,1,19.512195121951223,26394951,30120490,SANDISK CRUZER GLIDE 32GB USB2.0 F/DRIVE,Pendrive Sandisk PEN Drive SDCZ60-032G-B35,,,112.17,5.95,"SANDISK CRUZER GLIDE 32GB USB2.0 F/DRIVE General Information Manufacturer Part Number SDCZ60-032G-B35 Brand Name SanDisk Product Type Flash Drive Technical Information Storage Capacity 32 GB Interfaces/Ports Host Interface USB 2.0 Physical Characteristics Height 0.4\"" Width 0.8\"" Length 2.4\""",Cruzer Glide 32GB,"[LEFT] [TITLE] SANDISK CRUZER GLIDE 32GB USB2.0 F/DRIVE [DESCRIPTION] SANDISK CRUZER GLIDE 32GB USB2.0 F/DRIVE General Information Manufacturer Part Number SDCZ60-032G-B35 Brand Name SanDisk Product Type Flash Drive Technical Information Storage Capacity 32 GB Interfaces/Ports Host Interface USB 2.0 Physical Characteristics Height 0.4\"" Width 0.8\"" Length 2.4\"" [PRICE] 112.17 [PRICE_CURRENCY] ZAR
[RIGHT] [TITLE] Pendrive Sandisk PEN Drive SDCZ60-032G-B35 [DESCRIPTION] Cruzer Glide 32GB [PRICE] 5.95 [PRICE_CURRENCY] EUR"
valid,suspicious_positive,3954683#86391670,1,21.33333333333333,3954683,86391670,27.5x2.40 3C/EXO/TR/MAXX TERRA,Maxxis Maxxis High Roller II 27.5 x 2.4 Folding Bead,,Maxxis,109.99,92.95,"The second generation of the legendary High Roller Open tread design Easily clears debris Single-ply, DoubleDown, and DH casings available 3C MaxxTerra, 3C MaxxGrip, and Super Tacky available on select models Wide trail (WT) casing specs are optimized for 30-35mm inner width rims An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs.",Aggressive knobs for a lot of traction.,"[LEFT] [TITLE] 27.5x2.40 3C/EXO/TR/MAXX TERRA [DESCRIPTION] The second generation of the legendary High Roller Open tread design Easily clears debris Single-ply, DoubleDown, and DH casings available 3C MaxxTerra, 3C MaxxGrip, and Super Tacky available on select models Wide trail (WT) casing specs are optimized for 30-35mm inner width rims An open and aggressive tread design gives the High Roller II excellent soil penetration and mud-clearing ability. A square profile provides a solid, consistent feel across the knobs. Modified knobs on the shoulder and center improve braking performance and traction on hard surfaces. An excellent choice for technical, loose terrain. The High Roller II is available in trail, enduro, and downhill specs. [PRICE] 109.99 [PRICE_CURRENCY] NZD
[RIGHT] [TITLE] Maxxis Maxxis High Roller II 27.5 x 2.4 Folding Bead [BRAND] Maxxis [DESCRIPTION] Aggressive knobs for a lot of traction. [PRICE] 92.95 [PRICE_CURRENCY] CAD"
test,positive,6206083#41834481,1,100.0,6206083,41834481,Gardeon 4-piece Wicker Outdoor Set - Black,4-piece Wicker Outdoor Set - Black,Gardeon,,384.99,499.00,"Gardeon 4-piece Wicker Outdoor Set - BlackMeticulously crafted, our Gardeon 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 84cm (H)* Single chair: 58cm (W) x 58cm (D) x 84cm (H)* Table: 71cm (W) x 41cm (D) x 39cm (H)* Square tube: 15mm x 15mm x 0.7mm* PE Wicker size: 8mm x 1.0mm* Table tempered glass top: 5mm* Chair weight capacity: 120kg* Sofa weight capacity: 200kg* Colour : Black* Cushion colour : GreyPackage Content1 x Table 2 x Single armchair 1 x 2-seater sofa 3 x Cushion","4-piece Wicker Outdoor Set - BlackMeticulously crafted, our 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 84cm (H)* Single chair: 58cm (W) x 58cm (D) x 84cm (H)* Table: 71cm (W) x 41cm (D) x 39cm (H)* Square tube: 15mm x 15mm x 0.7mm* PE Wicker size: 8mm x 1.0mm* Table tempered glass top: 5mm* Chair weight capacity: 120kg* Sofa weight capacity: 200kg* Colour : Black* Cushion colour : GreyPackage Content1 x Table 2 x Single armchair 1 x 2-seater sofa 3 x Cushion","[LEFT] [TITLE] Gardeon 4-piece Wicker Outdoor Set - Black [BRAND] Gardeon [DESCRIPTION] Gardeon 4-piece Wicker Outdoor Set - BlackMeticulously crafted, our Gardeon 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 84cm (H)* Single chair: 58cm (W) x 58cm (D) x 84cm (H)* Table: 71cm (W) x 41cm (D) x 39cm (H)* Square tube: 15mm x 15mm x 0.7mm* PE Wicker size: 8mm x 1.0mm* Table tempered glass top: 5mm* Chair weight capacity: 120kg* Sofa weight capacity: 200kg* Colour : Black* Cushion colour : GreyPackage Content1 x Table 2 x Single armchair 1 x 2-seater sofa 3 x Cushion [PRICE] 384.99 [PRICE_CURRENCY] AUD
[RIGHT] [TITLE] 4-piece Wicker Outdoor Set - Black [DESCRIPTION] 4-piece Wicker Outdoor Set - BlackMeticulously crafted, our 4-piece Wicker Outdoor Set comprises a chic loveseat, two single armchairs and one matching side table for a beautiful integrated look. Its presence will definitely add panache and style to your deck, patio or even living room. Made of eco-friendly PE wicker and a sturdy steel frame, this set is designed to last through all weather and the test of time. The 5mm tempered glass top for the side table also ensures a strong and safe use with total peace of mind. Not least, the cushion covers are removable and washable to maintain their pristine appearance.Features* UV-resistant PE wicker* Heavy-duty galvanized steel frame* Matching side table with wicker border finish* 5mm thick tempered glass top* High density cotton cushions* Zipped cover* Indoor and outdoor use* Easy assemblySpecifications* UV resistance: 1500h* Frame: Galvanized steel tube* Fabric: Polyester* 2-seater sofa: 104cm (W) x 58cm (D) x 84cm (H)* Single chair: 58cm (W) x 58cm (D) x 84cm (H)* Table: 71cm (W) x 41cm (D) x 39cm (H)* Square tube: 15mm x 15mm x 0.7mm* PE Wicker size: 8mm x 1.0mm* Table tempered glass top: 5mm* Chair weight capacity: 120kg* Sofa weight capacity: 200kg* Colour : Black* Cushion colour : GreyPackage Content1 x Table 2 x Single armchair 1 x 2-seater sofa 3 x Cushion [PRICE] 499.00 [PRICE_CURRENCY] AUD"
test,positive,35973743#7971194,1,100.0,35973743,7971194,Cheap Replica IWC Big Pilot's Chronograph Spitfire Watch IW387901,Pilot's Watch Chronograph Spitfire,,Sara Jias,,29700.00,Top AAA replica IWC Big Pilot's Chronograph Spitfire Watch IW387901 wholesale from China with cheap price.,Pilot's Watch Chronograph Spitfire - IW387901,"[LEFT] [TITLE] Cheap Replica IWC Big Pilot's Chronograph Spitfire Watch IW387901 [DESCRIPTION] Top AAA replica IWC Big Pilot's Chronograph Spitfire Watch IW387901 wholesale from China with cheap price.
[RIGHT] [TITLE] Pilot's Watch Chronograph Spitfire [BRAND] Sara Jias [DESCRIPTION] Pilot's Watch Chronograph Spitfire - IW387901 [PRICE] 29700.00 [PRICE_CURRENCY] BRL"
test,positive,87636344#20006530,1,100.0,87636344,20006530,Simpson 7kg EZI Set Top Load Washing Machine MODEL: SWT7055LMWA,7kg Simpson Top Load Washing Machine,,,549.00,,"[tabs style=\""default\""] [tab title=\""Overview\""] With multiple wash programs and a streamlined design, the Simpson EZI Set Top Load Washing Machine is a handy and versatile choice for your various washing needs.The white Simpson SWT7055LMWA has the capacity to wash 7kg of dry laundry for each load so you can easily handle one queen doona. Its 11 types of washing programs let you program each load of wash for the best results. Plus, this white top loader washer has touch controls, an 850 rpm maximum spin speed .[/tab] [tab title=\""Specifications\""] Product Type Top Load Washing Machines Brand Simpson Model SWT7055LMWA Power Consumption (kWh/yr) 419 Energy Efficiency 2.5 Stars WELS Water Efficiency 3.5 Stars WELS Water Consumption 85L WELS Registration Number C01676 Control Type Electronic, Push Button, Rotary Indicators Time Remaining Washing Capacity (kg) 7 Wash Programs 11 Water Inlet Cold, Hot Internal Tub Material Stainless Steel Product Width (cm) 57.5 Product Depth (cm) 64.2 Product Height (cm) 97.5 .[/tab] [tab title=\""Condition\""] Factory second product, 12 months on site warranty .[/tab] [tab title=\""Delivery\""] STANDARD DELIVERY & INSTALLATION: We welcome pay on pick up directly from our four Sydney Stores. Please contact us for prior arrangements if you wish to do so. All items are usually dispatched from our warehouse within 1-5 working days of receiving cleared payment We offer you added peace of mind by having every item insured against loss, damage and theft whilst in transit ( No extra charge) We offers direct shipping to your door using various carriers depending on items and your location: Toll IPEC, TNT or Allied Express ,Couriers Please and Australia Post Customers will be provided a tracking number once items have been dispatched Delivery times will be vary depending on your location. Please allow up to 10 working days to receive your goods but normally it will be sooner. .[/tab] [/tabs] Buy with confidence with 100% Buyer Protection No matter where you shop, we’ll keep your financial information private and protected","Packed full of smart functional technology the Simpson 7Kg Top Loader makes your washing easy and convenient!Including a smart time delay option, allowing you to select a finish time so that you can have full control over when your wash finishes.Using the large control dial you to pick between the 11 different wash functions that the Simpson Washer offers - something for every need in the household.Fantastic for smaller families, the 7kg Simpson Top Load Washing Machine will have your clothes looking cleaner than ever before! Apply today!","[LEFT] [TITLE] Simpson 7kg EZI Set Top Load Washing Machine MODEL: SWT7055LMWA [DESCRIPTION] [tabs style=\""default\""] [tab title=\""Overview\""] With multiple wash programs and a streamlined design, the Simpson EZI Set Top Load Washing Machine is a handy and versatile choice for your various washing needs.The white Simpson SWT7055LMWA has the capacity to wash 7kg of dry laundry for each load so you can easily handle one queen doona. Its 11 types of washing programs let you program each load of wash for the best results. Plus, this white top loader washer has touch controls, an 850 rpm maximum spin speed .[/tab] [tab title=\""Specifications\""] Product Type Top Load Washing Machines Brand Simpson Model SWT7055LMWA Power Consumption (kWh/yr) 419 Energy Efficiency 2.5 Stars WELS Water Efficiency 3.5 Stars WELS Water Consumption 85L WELS Registration Number C01676 Control Type Electronic, Push Button, Rotary Indicators Time Remaining Washing Capacity (kg) 7 Wash Programs 11 Water Inlet Cold, Hot Internal Tub Material Stainless Steel Product Width (cm) 57.5 Product Depth (cm) 64.2 Product Height (cm) 97.5 .[/tab] [tab title=\""Condition\""] Factory second product, 12 months on site warranty .[/tab] [tab title=\""Delivery\""] STANDARD DELIVERY & INSTALLATION: We welcome pay on pick up directly from our four Sydney Stores. Please contact us for prior arrangements if you wish to do so. All items are usually dispatched from our warehouse within 1-5 working days of receiving cleared payment We offer you added peace of mind by having every item insured against loss, damage and theft whilst in transit ( No extra charge) We offers direct shipping to your door using various carriers depending on items and your location: Toll IPEC, TNT or Allied Express ,Couriers Please and Australia Post Customers will be provided a tracking number once items have been dispatched Delivery times will be vary depending on your location. Please allow up to 10 working days to receive your goods but normally it will be sooner. .[/tab] [/tabs] Buy with confidence with 100% Buyer Protection No matter where you shop, we’ll keep your financial information private and protected [PRICE] 549.00 [PRICE_CURRENCY] AUD
[RIGHT] [TITLE] 7kg Simpson Top Load Washing Machine [DESCRIPTION] Packed full of smart functional technology the Simpson 7Kg Top Loader makes your washing easy and convenient!Including a smart time delay option, allowing you to select a finish time so that you can have full control over when your wash finishes.Using the large control dial you to pick between the 11 different wash functions that the Simpson Washer offers - something for every need in the household.Fantastic for smaller families, the 7kg Simpson Top Load Washing Machine will have your clothes looking cleaner than ever before! Apply today!"
test,positive,71561182#32113465,1,100.0,71561182,32113465,Bosch PCH6A5B90 60cm Serie 6 4 Burner FlameSelect Gas Hob - STAINLESS STEEL,Bosch Serie 6 PCH6A5B90 4 Burner Gas Hob,,Bosch,329.00,226.3,"The Bosch PCH6A5B90 60cm 4 burner gas hob is jam packed with features and benefits. Although it is only 60cm wide it still has room for a wok style burner. A brushed steel base creates a sleek and modern feel. The flame failure safety device means if the burner is accidentally extinguished, the thermostat reacts and shuts off the gas supply to the burner. As an added safety feature the main switch acts as both a safety lock and quick stop allowing all four burners to be turned off quickly in case of emergencies.",Product code: PCH6A5B90/D EX DISPLAY - WAS £319 - THIS PRODUCT MAY HAVE SOME SMALL MARKS/SCRATCHES Colour - Stainless Steel Controls - Knob Cast Iron Pan Supports Electrical Connection - Plug In Guarantee - 2 years parts and labour,"[LEFT] [TITLE] Bosch PCH6A5B90 60cm Serie 6 4 Burner FlameSelect Gas Hob - STAINLESS STEEL [DESCRIPTION] The Bosch PCH6A5B90 60cm 4 burner gas hob is jam packed with features and benefits. Although it is only 60cm wide it still has room for a wok style burner. A brushed steel base creates a sleek and modern feel. The flame failure safety device means if the burner is accidentally extinguished, the thermostat reacts and shuts off the gas supply to the burner. As an added safety feature the main switch acts as both a safety lock and quick stop allowing all four burners to be turned off quickly in case of emergencies. [PRICE] 329.00 [PRICE_CURRENCY] GBP
[RIGHT] [TITLE] Bosch Serie 6 PCH6A5B90 4 Burner Gas Hob [BRAND] Bosch [DESCRIPTION] Product code: PCH6A5B90/D EX DISPLAY - WAS £319 - THIS PRODUCT MAY HAVE SOME SMALL MARKS/SCRATCHES Colour - Stainless Steel Controls - Knob Cast Iron Pan Supports Electrical Connection - Plug In Guarantee - 2 years parts and labour [PRICE] 226.3 [PRICE_CURRENCY] GBP"
test,positive,35765120#88822872,1,100.0,35765120,88822872,ASUS Dual -RTX2060S-O8G-EVO-V2 GeForce RTX 2060 SUPER 8 GB GDDR6,ASUS Dual -RTX2060S-O8G-EVO-V2 NVIDIA GeForce RTX 2060 SUPER 8 GB GDDR6,,,550.21,444.00,"ASUS Dual DUAL-RTX2060S-O8G-EVO-V2, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 3.0","ASUS Dual -RTX2060S-O8G-EVO-V2, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 Bit, 7680 x 4320 Pixels, PCI Express 3.0","[LEFT] [TITLE] ASUS Dual -RTX2060S-O8G-EVO-V2 GeForce RTX 2060 SUPER 8 GB GDDR6 [DESCRIPTION] ASUS Dual DUAL-RTX2060S-O8G-EVO-V2, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express 3.0 [PRICE] 550.21 [PRICE_CURRENCY] EUR
[RIGHT] [TITLE] ASUS Dual -RTX2060S-O8G-EVO-V2 NVIDIA GeForce RTX 2060 SUPER 8 GB GDDR6 [DESCRIPTION] ASUS Dual -RTX2060S-O8G-EVO-V2, GeForce RTX 2060 SUPER, 8 GB, GDDR6, 256 Bit, 7680 x 4320 Pixels, PCI Express 3.0 [PRICE] 444.00 [PRICE_CURRENCY] EUR"
test,negative,50066280#35031528,0,8.0,50066280,35031528,"COOLER MASTER CASE H500P MESH ARGB MID TOWER, SIDE PANEL, MICROATX-MINI ITX, 2XUSB 3.2, 2XUSB 2.0, 1X3.5MM AUDIO JACK, 1X3.5MM MIC JACK, 1XARGB CONTROLLER, 1XARGB 2-TO-3 SPLITTER, 2X200MM ARGB FAN FRONT, 1X140MM ARGB FAN REAR, NERO",Cooler Master MasterFan Cooling Fan,,,215.00,37.82,,"The all new SF120M is Cooler Master's Flagship Case fan designed purely with performance in mind. It utilizes Cooler Master's Industrial Fan Structure, which decreases the flex of the fan blades while ensuring a quiet operation with maximum airflow. The Double-Ball Bearing decreases friction between the Fan and its bearings which further enhances the Fan/Blade performance ensuring a very long lifespan. The patented Damping Frame Design additionally increases stiffness of the overall Chassis and decreases Blade-Flex which further escalates the overall performance of the SF120M. Features: Patented Damping Frame Design- Absorbs unwanted vibration while maintaining its Chassis stiffness to ensure maximum performance. Double Ball-Bearings- Less friction means better performance and longevity. It will ensure a quiet yet high performance operation. Inter-Connecting Fan Blades - An Connected frame between the Fan-Blades Increase Airflow perforGeneral Information Manufacturer: Cooler Master Co., Ltd Manufacturer Part Number: MFZ-B2NN-20NPK-R1 Brand Name: Cooler Master Product Line: MasterFan Product Name: MasterFan Cooling Fan Product Type: Cooling Fan Fan Information Number of Fans: 1 Fan Speed (rpm): 2000 Fan Bearing Type: Dual Ball Bearing Air Flow: 62 CFM Noise Levels: 22 dB(A) Fan Life: 31.9 Year Interfaces/Ports Connectors: 4-pin PWM Physical Characteristics Material: Rubber Pad Height: 1\"" Width: 4.9\"" Depth: 4.9\"" Weight (Approximate): 7.23 oz Miscellaneous Package Contents: MasterFan Cooling Fan Inter-Changeable Cables Detachable Cable Multi-Fan Cable Application/Usage: Case, Chassis Country of Origin: China Warranty Limited Warranty: 5 Year","[LEFT] [TITLE] COOLER MASTER CASE H500P MESH ARGB MID TOWER, SIDE PANEL, MICROATX-MINI ITX, 2XUSB 3.2, 2XUSB 2.0, 1X3.5MM AUDIO JACK, 1X3.5MM MIC JACK, 1XARGB CONTROLLER, 1XARGB 2-TO-3 SPLITTER, 2X200MM ARGB FAN FRONT, 1X140MM ARGB FAN REAR, NERO [PRICE] 215.00 [PRICE_CURRENCY] EUR
[RIGHT] [TITLE] Cooler Master MasterFan Cooling Fan [DESCRIPTION] The all new SF120M is Cooler Master's Flagship Case fan designed purely with performance in mind. It utilizes Cooler Master's Industrial Fan Structure, which decreases the flex of the fan blades while ensuring a quiet operation with maximum airflow. The Double-Ball Bearing decreases friction between the Fan and its bearings which further enhances the Fan/Blade performance ensuring a very long lifespan. The patented Damping Frame Design additionally increases stiffness of the overall Chassis and decreases Blade-Flex which further escalates the overall performance of the SF120M. Features: Patented Damping Frame Design- Absorbs unwanted vibration while maintaining its Chassis stiffness to ensure maximum performance. Double Ball-Bearings- Less friction means better performance and longevity. It will ensure a quiet yet high performance operation. Inter-Connecting Fan Blades - An Connected frame between the Fan-Blades Increase Airflow perforGeneral Information Manufacturer: Cooler Master Co., Ltd Manufacturer Part Number: MFZ-B2NN-20NPK-R1 Brand Name: Cooler Master Product Line: MasterFan Product Name: MasterFan Cooling Fan Product Type: Cooling Fan Fan Information Number of Fans: 1 Fan Speed (rpm): 2000 Fan Bearing Type: Dual Ball Bearing Air Flow: 62 CFM Noise Levels: 22 dB(A) Fan Life: 31.9 Year Interfaces/Ports Connectors: 4-pin PWM Physical Characteristics Material: Rubber Pad Height: 1\"" Width: 4.9\"" Depth: 4.9\"" Weight (Approximate): 7.23 oz Miscellaneous Package Contents: MasterFan Cooling Fan Inter-Changeable Cables Detachable Cable Multi-Fan Cable Application/Usage: Case, Chassis Country of Origin: China Warranty Limited Warranty: 5 Year [PRICE] 37.82 [PRICE_CURRENCY] USD"
